Isolate	MGT1 ST	MGT2	MGT3	MGT4	MGT5	MGT6	MGT7	MGT8	MGT9	CC-MGT2	CC-MGT3	CC-MGT4	CC-MGT5	CC-MGT6	CC-MGT7	CC-MGT8	CC-MGT9	ODC1	ODC2	ODC5	ODC10	Continent	Country	State or sub country	Postcode	Source	Type	Host	Host disease	Collection date	Collection year	Collection month
SRR3570268	19	2	15	853	17	2018	2422	2901.2	3097.2	1	15	18	17	2018	2422	2901	3097	3097	3097	3097	3027	Oceania	Australia			human					2014	
SRR3570270	19	2	15	853	17	2018	2422	2901.3	3097.3	1	15	18	17	2018	2422	2901	3097	3097	3097	3097	3027	Oceania	Australia			human					2014	
SRR3570315	19	2	15	853	17	2018	2422	2901.4	3097.4	1	15	18	17	2018	2422	2901	3097	3097	3097	3097	3027	Oceania	Australia			human					2014	
SRR3570248	19	2	15	853	17	2018	2422	2901.1	3097.1	1	15	18	17	2018	2422	2901	3097	3097	3097	3097	3027	Oceania	Australia			human					2014	
SRR3570388	19	2	509	50.2	17	2011	2512.1	2991.1	3196.1	1	15	18	17	49	2422	2991	3196	3196	3196	3196	3027	Oceania	Australia			human					2012	
SRR3570400	19	2	509	3361	17	2066	2520	14127	14987.1	1	15	2684	17	49	2422	13077	14408	14408	14012	12996	3027	Oceania	Australia			human					2012	
SRR3570122	19	2	15	50.2	1315	1995	2422	14551.1	15452.1	1	15	18	17	49	2422	13407	14845	14845	14417	13321	3027	Oceania	Australia			human					2012	
SRR3570374	19	2	508	50.2	17.3	2011.1	2505.1	14621.1	15535.1	1	15	18	17	49	2422	2977	14922	14922	14490	13368	3027	Oceania	Australia			human					2011	
SRR3570409	19	2	15	853	17	2069	2524	14629.1	15543.1	1	15	18	17	49	2422	3007	14930	14930	14498	13373	3027	Oceania	Australia			human					2012	
SRR3570386	19	2	15	50.2	17	2011	2441	14642	15557.1	1	15	18	17	49	2422	2989	14943	14943	14510	13382	3027	Oceania	Australia			human					2012	
SRR14143050	19	2	15	853	17	2018	2422	36232.1	39374.1	1	15	18	17	2018	2422	31463	37278	37278	33385	28346	3027	Oceania	Australia								2014	
SRR3570125	19	2	15	50.2	62	63	2424	2848	3030.1	1	15	18	62	63	18	2848	3030	3030	3030	3030	3030	Oceania	Australia			human					2010	
SRR3570380	19	2	15	50.2	62	63	2424	2983	3188.1	1	15	18	62	63	18	2848	3188	3188	3169	3030	3030	Oceania	Australia			human					2010	
SRR3570114	19	2	15	50.2	62.4	8326.1	10698.1	13271.1	14066.1	1	15	18	62	63	18	12579	13556	13556	13222	12530	3030	Oceania	Australia			human					2010	
SRR5090734	19	2	15	50.2	62	63	10749	13340	14143.1	1	15	18	62	63	18	12639	13624	13624	13287	12584	3030	Oceania	Australia			Faecal Sample				2007-03-22	2007	3
SRR3570402	19	2	15	3361	62	8407	10807.1	13416.1	14224.1	1	15	2684	62	63	9810	12706	13696	13696	13351	12638	3030	Oceania	Australia			human					2010	
SRR14142775	19	2	15	50.2	62	63	2491	36221.1	39363.1	1	15	18	62	63	18	31456	37267	37267	33377	13356	3030	Oceania	Australia								2011	
SRR14142778	19	2	15	50.2	62	63	27340	36222.1	39364.1	1	15	18	62	63	18	31456	37268	37268	33378	13356	3030	Oceania	Australia								2011	
SRR3570358	19	2	15	50.4	1340	63.1	2424	14609.1	15523.1	1	15	18	62	63	18	2963	14910	14910	14478	13359	3030	Oceania	Australia			human					2010	
SRR3570366	19	2	15	50.2	62	2050.1	2424	14614.1	15528.1	1	15	18	62	63	18	2848	14915	14915	14483	13359	3030	Oceania	Australia			human					2011	
SRR14142791	19	300.1	15	50.2	62	63	2424	36224.1	39366.1	298	15	18	62	63	18	2848	37270	37270	14483	13359	3030	Oceania	Australia								2010	
SRR3570368	19	2	15	50.2	62.2	63	2499.2	14616.1	15530.1	1	15	18	62	63	18	2848	14917	14917	14485	13359	3030	Oceania	Australia			human					2011	
SRR3570391	19	2	15	50.2	62	2060	2514	14623	15537.1	1	15	18	62	63	18	2993	14924	14924	14492	13359	3030	Oceania	Australia			human					2010	
SRR3570410	19	2	15	50.2	62	2070	2525.1	14630.1	15544.1	1	15	18	62	63	2525	3008	14931	14931	14499	13359	3030	Oceania	Australia			human					2012	
SRR3570360	19	2	15	50.2	62	2048	2424.1	14610.1	15524.1	1	15	18	62	63	18	2848	14911	14911	14479	13359	3030	Oceania	Australia			human					2011	
SRR3570362	19	2	15	50.2	62	63	2495	14612.1	15526.1	1	15	18	62	63	67	2966	14913	14913	14481	13362	3030	Oceania	Australia			human					2011	
SRR3570364	19	2	15	50.2	62	8853	2497.1	14613.1	15527.1	1	15	18	62	63	18	13427	14914	14914	14482	13363	3030	Oceania	Australia			human					2011	
SRR3570367	19	2	15	50.2	62	8853	11387.1	14615.1	15529.1	1	15	18	62	63	18	13428	14916	14916	14484	13364	3030	Oceania	Australia			human					2011	
SRR3570369	19	2	15	50.2	1341	2051	2500.1	14617.1	15531.1	1	15	18	62	2051	18	13429	14918	14918	14486	13365	3030	Oceania	Australia			human					2010	
SRR14143070	19	2	510	50.2	62	63	114	36236	39378.1	1	15	18	62	63	18	31466	37282	37282	33388	28349	3030	Oceania	Australia								2005	
SRR3570132	19	2	15	50.2	62	2000	2426	14559.1	15460.1	1	15	18	62	63	2426	2850	14849	14849	14421	13325	3032	Oceania	Australia			human					2013	
SRR3570127	19	2	15	50.2	62	1998	2426	14555.1	15456.1	1	15	18	62	1990	2426	2850	14849	14849	14421	13325	3032	Oceania	Australia			human					2013	
SRR3570134	19	2	15	50.2	1317	2001	11380	14560.1	15462.1	1	15	18	62	2001	18	13412	14853	14853	14424	13327	3020	Oceania	Australia			human					2013	
SRR3570141	19	2	15	849	1318	2005	2432	2861.1	3045.1	1	15	849	1318	2005	2432	2861	3045	3045	3045	3045	3045	Oceania	Australia			human					2013	
SRR3570146	19	2	15	849	1318	2005	2436	2866.1	3050.1	1	15	849	1318	2005	2432	2861	3045	3045	3045	3045	3045	Oceania	Australia			human					2013	
SRR3570143	19	2	15	850	62.3	1991	2434.1	2863.1	3047.1	1	15	18	62	63	2434	2863	3047	3047	3047	3047	3047	Oceania	Australia			human					2013	
SRR3570147	19	2	15	50.2	1319	2007.1	2437.1	2867.1	3051.1	1	15	18	1319	1990	2437	2867	3051	3051	3051	3051	3051	Oceania	Australia			human					2010	
SRR3570191	19	2	15	50.2	1319	2013	2445.1	2885.1	3076.1	1	15	18	1319	63	2437	2885	3076	3076	3076	3076	3051	Oceania	Australia			human					2010	
SRR3570202	19	2	15	50.2	1319	2014	2447	2889.2	15467.1	1	15	18	1319	63	2437	2889	14858	14858	14428	3081	3051	Oceania	Australia			human					2010	
SRR3570345	19	2	15	50.2	1319	2013	2437.2	2954.1	3157.1	1	15	18	1319	63	2437	2954	3157	3157	3157	3157	3051	Oceania	Australia			human					2010	
SRR3570350	19	2	15	50.2	1319	2043	2488.1	2957.1	3160.1	1	15	18	1319	2043	2488	2957	3160	3160	3160	3160	3051	Oceania	Australia			human					2010	
SRR3570342	19	2	15	50.2	1319	8325.1	10696.1	13269.1	14063.1	1	15	18	1319	63	9727	12578	13553	13553	13220	12528	3051	Oceania	Australia			human					2010	
SRR3570136	19	2	15	50.2	1319.1	2013.2	10764.1	13356.1	14159.1	1	15	18	1319	63	2437	12653	13639	13639	13301	12597	3051	Oceania	Australia			human					2010	
SRR3570236	19	2	15.2	50.4	1319	2013.1	11385.1	14582.1	15489.1	1	15	18	1319	63	2437	13422	14879	14879	14449	13342	3051	Oceania	Australia			human					2010	
SRR3570372	19	2	15	50.2	1319	2013	2503	14634.1	15549.1	1	15	18	1319	63	2437	2975	14935	14935	14503	13376	3051	Oceania	Australia			human					2011	
SRR14142771	19	2	15	50.2	1319	20800	27338	36218	39360.1	1	15	18	1319	63	2437	31453	37264	37264	33374	28338	3051	Oceania	Australia								2011	
SRR3570151	19	2	15	848	1320.1	2008	2438	2870.1	3055.1	1	15	18	62	1996	2438	2870	3055	3055	3055	3055	3055	Oceania	Australia			human					2013	
SRR3570153	19	2	15	851	17	2010	2440	2872	3057.1	1	15	18	17	2010	2440	2872	3057	3057	3057	3057	3057	Oceania	Australia			human					2013	
SRR3570412	19	2	15	851	5386.1	2010	2440.1	2923.3	14287.1	1	15	18	17	2010	2440	2872	13755	13755	13408	3057	3057	Oceania	Australia			human					2012	
SRR3570275	19	2	15	851	17	2024	2462	2917.1	3116.1	1	15	18	17	2010	2440	2917	3116	3116	3116	3057	3057	Oceania	Australia			human					2014	
SRR3570281	19	2	15	851	17	2010	2440	53971	59198.1	1	15	18	17	2010	2440	2872	57102	57102	47579	38941	3057	Oceania	Australia			human					2014	
SRR3570155	19	2	15	50.2	62	2012	2442.1	2874.1	3059.1	1	15	18	62	2012	2442	2874	3059	3059	3059	3059	3059	Oceania	Australia			human					2013	
SRR3570213	19	2	15	852	62	2015	2448	2892	3084.1	1	15	18	62	63	2448	2892	3084	3084	3084	3084	3084	Oceania	Australia			human					2010	
SRR3570247	19	2	15	852	1322	2017	2452.1	2900.1	3096.1	1	15	18	62	63	18	2900	3096	3096	3096	3096	3020	Oceania	Australia			human					2010	
SRR3570252	19	2	15	50.2	1323	121	2455	2905	3101.1	1	15	18	55	63	2455	2905	3101	3101	3101	3101	3101	Oceania	Australia			human					2014	
SRR3570261	19	2	15	50.2	1323	121	2455	2905	3101.1	1	15	18	55	63	2455	2905	3101	3101	3101	3101	3101	Oceania	Australia			human					2014	
SRR3570314	19	2	15	50.2	1323	121	2455	2938	3141.1	1	15	18	55	63	2455	2905	3101	3101	3101	3101	3101	Oceania	Australia			human					2014	
SRR2538286	19	2	15	50.2	3131.3	4916	6235.3	7447	7905.1	1	15	18	17	63	59	7436	7905	7905	7893	7893	3101	Oceania	Australia			Homo sapiens					2011	
SRR2538305	19	2	15	2016	1338	121	6235.3	7459.1	7918.1	1	15	18	17	63	59	7459	7918	7918	7918	7918	3101	Oceania	Australia			Homo sapiens					2012	
SRR2538308	19	2	15	2016	1338	121	6235.3	7461.2	7921.1	1	15	18	17	63	59	7459	7918	7918	7918	7918	3101	Oceania	Australia			Homo sapiens					2012	
SRR2538306	19	2	15	2016	1338	121	6235.4	7460.1	7919.1	1	15	18	17	63	59	7459	7918	7918	7918	7918	3101	Oceania	Australia			Homo sapiens					2012	
SRR3570255	19	2	15	50.2	1323	121	2455	14583.1	15490.1	1	15	18	55	63	2455	2905	14880	14880	14450	13343	3101	Oceania	Australia			human					2014	
SRR3570354	19	2	15	50.2	1338	121	11386	14606.1	15519.1	1	15	18	17	63	59	13426	14906	14906	14474	13355	3101	Oceania	Australia			human					2011	
SRR2538307	19	2	15	2016.1	1338.1	121	6235.5	15900.1	16982.1	1	15	18	17	63	59	7459	16212	16212	15659	14197	3101	Oceania	Australia					Homo sapiens			2012	
SRR2538033	19	2	15	50.2	3131.1	4916	6235.1	15906.1	16988.1	1	15	18	17	63	59	14249	16218	16218	15665	14203	3101	Oceania	Australia					Homo sapiens			2010	
SRR2538034	19	2	15	50.2	3131.4	4916.1	40845.1	55177.1	60221.1	1	15	18	17	63	59	46437	58125	58125	48188	14203	3101	Oceania	Australia					Homo sapiens			2011	
SRR3570254	19	2	15	854	17	2019	2456	2907.1	3103.1	1	15	18	17	2019	18	2907	3103	3103	3103	3103	3103	Oceania	Australia			human					2014	
SRR3570264	19	2	15	854	17	2022	2456	2912.1	3109.1	1	15	18	17	2019	18	2907	3103	3103	3103	3103	3103	Oceania	Australia			human					2014	
SRR3570263	19	2	15	854	17	2022	2456	2911.1	3108.1	1	15	18	17	2019	18	2907	3103	3103	3103	3103	3103	Oceania	Australia			human					2014	
SRR3570258	19	2	15	50.2	17	2021	2458	14586.1	15493.1	1	15	18	17	2021	2458	2909	14883	14883	14453	13345	3106	Oceania	Australia			human					2010	
SRR3570343	19	2	15	50.2	1325	107	2485	2952	3155.1	1	15	18	17	49	2460	2915	3155	3155	3155	3113	3113	Oceania	Australia			human					2010	
SRR3570336	19	2	15	50.2	1331	2034	2479.1	2946.1	3149.1	1	15	18	17	2034	2479	2946	3149	3149	3149	3149	3113	Oceania	Australia			human					2010	
SRR3570348	19	2	15	50.2	1325	2041	2485	2955.1	3158.1	1	15	18	17	49	2460	2955	3158	3158	3158	3113	3113	Oceania	Australia			human					2010	
SRR3570269	19	2	15	50.2	1325	8851	2460	14588	15495.1	1	15	18	17	49	2460	13423	14885	14885	14455	13346	3113	Oceania	Australia			human					2010	
SRR3570353	19	2	15	50.2	1325	8851	2485	14605.1	15518.1	1	15	18	17	49	2460	13423	14905	14905	14473	13346	3113	Oceania	Australia			human					2010	
SRR3570376	19	2	15	50.2	1343	8851	2485.1	14636.1	15551.1	1	15	18	17	49	2460	2979	14937	14937	14505	13378	3113	Oceania	Australia			human					2011	
SRR3570291	19	2	15	50.2	17	8852.1	2468.1	14594.1	15504.1	1	15	18	17	2026	2468	13424	14893	14893	14463	13350	3127	Oceania	Australia			human					2010	
SRR3570311	19	2	15	50.2	1329	2027	2470	2930.2	3139.1	1	15	18	17	2027	2470	2930	3131	3131	3131	3131	3131	Oceania	Australia			human					2014	
SRR3570299	19	2	15	50.2	1329	2027	2470	14597.1	15509.1	1	15	18	17	2027	2470	2930	14896	14896	14465	13351	3131	Oceania	Australia			human					2014	
SRR3570301	19	2	15	50.2	62	2029	159.3	2932.1	3133.1	1	15	18	62	2029	98	2932	3133	3133	3133	3133	82	Oceania	Australia			human					2014	
SRR3570302	19	2	15	856	17	2030.1	2471.1	2933.1	3134.1	1	15	856	17	2030	2455	2933	3134	3134	3134	3134	3134	Oceania	Australia			human					2010	
SRR3570346	19	2	15	856	17	8373	10761.1	13353.1	14156.1	1	15	856	17	7366	2455	12650	13636	13636	13298	12594	3134	Oceania	Australia			human					2010	
SRR3570313	19	2	15	50.2	17	107	2473	2937.1	3140.1	1	15	18	17	49	2473	2937	3140	3140	3140	3140	3140	Oceania	Australia			human					2010	
SRR3570331	19	2	15	50.2	17	2032	2476	14600.1	15512.1	1	15	18	17	2032	2476	2941	14899	14899	14467	13352	3144	Oceania	Australia			human					2015	
SRR3570337	19	9	36	42	1332	2035	2480	14603.1	15515.1	1	2	42	1332	2035	2480	2947	14902	14902	14470	13353	3150	Oceania	Australia			human					2015	
SRR14143115	19	9	36	42	1332	20821	27381	36280	39429.1	1	2	42	1332	2035	2480	31501	37333	37333	33426	13353	3150	Oceania	Australia								2014	
SRR14143934	19	9	36	42	1332	2035	34645.1	46360.1	50798.1	1	2	42	1332	2035	2480	2947	48702	48702	41618	13353	3150	Oceania	Australia				clinical				2016	
SRR14143188	19	9	36	42	12750	20833	2480	36312.1	39464.1	1	2	42	1332	14883	2480	31526	37368	37368	33451	28389	3150	Oceania	Australia								2014	
SRR14143203	19	9	36	42	1332	20849	27429	36352.1	39516.1	1	2	42	1332	14883	2480	31552	37420	37420	33483	28405	3150	Oceania	Australia								2014	
SRR3570338	19	2	15	50.2	1333	2036.1	2481	2948.1	3151.1	1	15	18	17	2036	2481	2948	3151	3151	3151	3151	3151	Oceania	Australia			human					2010	
SRR3570339	19	2	503	858	1334	2037.1	2482.1	2949.1	3152.1	1	15	18	17	2037	2482	2949	3152	3152	3152	3152	3152	Oceania	Australia			human					2010	
SRR3570340	19	2	15	859	1335	2038	2483	2950.1	3153.1	1	15	18	56	2038	2483	2950	3153	3153	3153	3153	3153	Oceania	Australia			human					2010	
SRR3570341	19	2	15	50.2	1336	2039	2484	2951	3154.1	1	15	18	1336	49	2484	2951	3154	3154	3154	3154	3154	Oceania	Australia			human					2010	
SRR3570344	19	2	15	860	62	2040.1	2486.1	2953.1	3156.1	1	15	18	62	2040	2486	2953	3156	3156	3156	3156	3156	Oceania	Australia			human					2010	
SRR3570349	19	2	504	861.1	1337.1	2042	2487.1	2956.1	3159.1	1	15	18	17	2042	2487	2956	3159	3159	3159	3159	3159	Oceania	Australia			human					2010	
SRR3570351	19	2	15	50.2	17	2044	2489.1	14604.1	15516.1	1	15	18	17	49	2489	13425	14903	14903	14471	13354	3161	Oceania	Australia			human					2010	
SRR3570355	19	2	15	50.2	62	2045	2491	14607.1	15520.1	1	15	18	62	63	18	2960	14907	14907	14475	13356	3030	Oceania	Australia			human					2011	
SRR14142772	19	2	15	50.2	62	63	2491	36219	39361.1	1	15	18	62	63	18	31454	37265	37265	33375	13356	3030	Oceania	Australia								2011	
SRR14142773	19	2	15	50.2	62	63.2	27339.1	36220.1	39362.1	1	15	18	62	63	21799	31455	37266	37266	33376	28340	3030	Oceania	Australia								2011	
SRR3570356	19	2	505	50.2	17	2046	2492	14608.1	15521.1	1	15	18	17	2046	2422	2961	14908	14908	14476	13357	3166	Oceania	Australia			human					2011	
SRR3570357	19	2	15	862	1339	2047	2493.1	2962.1	15522.1	1	15	18	1339	2047	2493	2962	14909	14909	14477	13358	3167	Oceania	Australia			human					2011	
SRR3570361	19	118	506	863	17	2049	2494.1	14611.1	15525.1	1	15	18	17	2049	2494	2965	14912	14912	14480	13361	3170	Oceania	Australia			human					2011	
SRR3570370	19	119	15	864	17	2052	2501.1	14618.1	15532.1	1	15	18	17	63	2501	2973	14919	14919	14487	13366	3178	Oceania	Australia			human					2011	
SRR3570371	19	2	507	50.2	17	2053	2502.1	14619.1	15533.1	1	15	18	17	49	2502	2974	14920	14920	14488	13367	3179	Oceania	Australia			human					2011	
SRR3570375	19	2	15	865	1342	2054	2506.1	14635.1	15550.1	1	15	865	55	2054	2506	2978	14936	14936	14504	13377	3183	Oceania	Australia			human					2011	
SRR3570377	19	2	15	866	1344	2055.1	2507	2980.1	3185.1	1	15	18	17	2055	2507	2980	3185	3185	3185	3185	3185	Oceania	Australia			human					2012	
SRR3570379	5833	2	15	865	1346.1	2057.1	2508.1	14638.1	15553.1	1	15	865	17	2057	2508	2982	14939	14939	14507	13380	3187	Oceania	Australia			human					2012	
SRR3570394	19	2	15	867	1349	2061	2516	2996.1	3201.1	1	15	18	1349	2061	2516	2996	3201	3201	3201	3201	3201	Oceania	Australia			human					2012	
SRR3570396	19	2	15	50.2	1350.1	2062	2517	2997.1	3203.1	1	15	18	1350	63	2517	2997	3203	3203	3203	3203	3203	Oceania	Australia			human					2012	
SRR3570406	19	2	505	50.2	1351	2068	2523	14627.1	15541.1	1	15	18	1351	2046	2422	3005	14928	14928	14496	13372	3211	Oceania	Australia			human					2012	
SRR14143003	36	834	640	1142	1772	2748	27344	36229.1	39371.1	859	37	53	61	2748	21801	31460	37275	37275	33382	28344	4235	Oceania	Australia								2015	
SRR14141550	34	2	26	447	16294	1169.3	2247.4	48294.1	52915.1	1	1	21	8501	893	1122	41055	50819	50819	43201	35694	6688	Oceania	Australia				clinical				2013	
SRR14141582	34	2	26	447	3401.5	1169.4	36068.1	48295.1	52916.1	1	1	21	20	893	27624	41056	50820	50820	43202	35695	6688	Oceania	Australia				clinical				2010	
SRR14141584	34	2	26	447	3401	8390	36069	48296	52917.1	1	1	21	20	7373	27625	41057	50821	50821	43203	35696	6688	Oceania	Australia				clinical				2010	
SRR2538140	19	2	54	186	3133	4917	6237	7441.1	7898.1	1	1	95	3133	4917	6237	7441	7898	7898	7898	7898	7898	Oceania	Australia			Homo sapiens					2011	
SRR2538177	19	2	54	186	3133	4917	6239	7443.1	7900.1	1	1	95	3133	4917	6237	7441	7898	7898	7898	7898	7898	Oceania	Australia			Homo sapiens					2011	
SRR2538176	19	2	54	186	3133	4917	6238.1	7442.1	7899.1	1	1	95	3133	4917	6237	7441	7898	7898	7898	7898	7898	Oceania	Australia			Homo sapiens					2011	
SRR2538277	19	9	36	47	66	4918	6240	7445.2	7903.1	1	2	42	60	4918	71	7445	7902	7902	7901	7901	79	Oceania	Australia			Homo sapiens					2011	
SRR2538199	19	9	36	47	66	4918	6240	7445.1	7902.1	1	2	42	60	4918	71	7445	7902	7902	7901	7901	79	Oceania	Australia			Homo sapiens					2011	
SRR2538178	19	9	36	2012	66	4918	6240	15907.1	16989.1	1	2	42	60	4918	71	14250	16219	16219	15666	14204	79	Oceania	Australia					Homo sapiens			2010	
SRR2538285	34	2	26	21	3134	4919	6241.1	7446.1	7904.1	1	1	21	20	4919	6241	7446	7904	7904	7904	7904	7904	Oceania	Australia			Homo sapiens					2010	
SRR2538287	34	2	26	21	3134	4919	6241.2	7446.2	7904.2	1	1	21	20	4919	6241	7446	7904	7904	7904	7904	7904	Oceania	Australia			Homo sapiens					2010	
SRR2538288	34	2	26	21	3134	4919	6241.3	7446.3	7904.3	1	1	21	20	4919	6241	7446	7904	7904	7904	7904	7904	Oceania	Australia			Homo sapiens					2010	
SRR2538289	34	2	26	21	5852	4919	6241.3	15908.1	16990.1	1	1	21	20	4919	6241	14251	16220	16220	15667	14205	7904	Oceania	Australia					Homo sapiens			2011	
SRR2538293	19	2	1117	2014	3136	4921	6243	7451	7909.1	1	1117	73	3136	4921	6243	7451	7909	7909	7909	7909	7909	Oceania	Australia			Homo sapiens					2012	
SRR2538295	19	2	1117	2014	3136	4922	6243	7452.2	7910.2	1	1117	73	3136	4921	6243	7451	7910	7910	7909	7909	7909	Oceania	Australia			Homo sapiens					2012	
SRR2538294	19	2	1117	2014	3136	4922	11949.1	15899.1	16981.1	1	1117	73	3136	4921	6243	14243	16211	16211	15658	7909	7909	Oceania	Australia					Homo sapiens			2012	
SRR2538296	19	9	36	47	3137	125	6244	7453.1	7911.1	1	2	42	60	52	6244	7453	7911	7911	7911	7911	79	Oceania	Australia			Homo sapiens					2011	
SRR2538298	19	9	36	47	66	125	6244	7455	7913.1	1	2	42	60	52	6244	7453	7913	7913	7911	7911	79	Oceania	Australia			Homo sapiens					2011	
SRR2538299	19	9	36	47	66	125	6244.1	7455.1	7914.1	1	2	42	60	52	6244	7453	7913	7913	7911	7911	79	Oceania	Australia			Homo sapiens					2012	
SRR2538304	19	9	1118	2015	95	4923.2	6245.2	7458.1	7917.1	1	2	42	46	105	6245	7454	7917	7917	7912	7912	7912	Oceania	Australia			Homo sapiens					2013	
SRR2538297	19	9	1118	2015	95	4923.1	11800.1	15668.1	16733.1	1	2	42	46	105	6245	14048	15976	15976	15436	14020	7912	Oceania	Australia					Homo sapiens			2013	
SRR14143190	19	9	1118	2015	95	4923.2	27425	36344	39505.1	1	2	42	46	105	6245	31470	37409	37409	33392	14020	7912	Oceania	Australia								2014	
SRR14143091	19	9	1118	2015	95	4923.2	27352	36241.1	39384.1	1	2	42	46	105	21807	31470	37288	37288	33392	14020	7912	Oceania	Australia								2014	
ERR4159264	19	9	36	42	3308.4	5214.4	16296.1	21927.1	23764.1	1	2	42	46	5212	13795	19365	22193	22193	20993	18373	8503	Oceania	Australia			Faeces		Homo sapiens			2015	
SRR14143143	19	9	36	47	66	5192	6656	36296.1	39446.1	1	2	42	60	52	149	31517	37350	37350	33442	9018	8522	Oceania	Australia								2014	
SRR14143169	19	9	36	47	66	5192	6656	36340.1	39501.1	1	2	42	60	52	149	31517	37405	37405	33442	9018	8522	Oceania	Australia								2014	
SRR14143187	19	9	36	47	66	5192	27402	36311.1	39463.1	1	2	42	60	52	149	31525	37367	37367	33442	9018	8522	Oceania	Australia								2014	
SRR9701238	19	9	36	74	66	125	717	8648	9133.1	1	2	42	60	52	149	8572	9143	9143	9103	9019	8522	Oceania	Australia			Homo sapiens				2014-03-20	2014	3
SRR9701229	19	9	36	74	66	125	7197.1	8648.1	9133.3	1	2	42	60	52	149	8572	9143	9143	9103	9019	8522	Oceania	Australia			Homo sapiens				2014-04-02	2014	4
SRR9701227	19	9	36	74	66	125	717	8648	9133.1	1	2	42	60	52	149	8572	9143	9143	9103	9019	8522	Oceania	Australia			Homo sapiens				2014-03-24	2014	3
SRR9701226	19	9	36	74	66	125	717	8648	9133.1	1	2	42	60	52	149	8572	9143	9143	9103	9019	8522	Oceania	Australia			Homo sapiens				2014-04-01	2014	4
SRR9701228	19	9	36	74	66	125	717	8648	9133.2	1	2	42	60	52	149	8572	9143	9143	9103	9019	8522	Oceania	Australia			not collected				2014-04-01	2014	4
SRR9701237	19	9	36	74	66	125	717	8648	9133.4	1	2	42	60	52	149	8572	9143	9143	9103	9019	8522	Oceania	Australia			Homo sapiens				2014-04-02	2014	4
SRR9701225	19	9	36	74	66	125	717.4	10596.1	11195.1	1	2	42	60	52	149	10303	11024	11024	10867	9019	8522	Oceania	Australia			Homo sapiens				2014-03-21	2014	3
SRR14143184	19	9	36	47	66	5208	6658.2	8649.5	39461.1	1	2	42	60	52	149	8573	37365	37365	9104	9020	8522	Oceania	Australia								2014	
SRR5090739	19	9	36	47	66	125	717	12232	12974.2	1	2	42	60	52	149	11678	12565	12565	12279	9064	8522	Oceania	Australia			Faecal Sample				2011-10-14	2011	10
SRR5090740	19	9	36	47	66	125	717	12232.1	12974.1	1	2	42	60	52	149	11678	12565	12565	12279	9064	8522	Oceania	Australia			Faecal Sample				2011-11-12	2011	11
SRR9701241	19	9	36	74	66	5210	6662	8775.1	9271.1	1	2	42	60	52	6661	8686	9267	9267	9222	9120	8522	Oceania	Australia			Homo sapiens				2014-03-17	2014	3
SRR14143100	19	9	36	47	66	20808	27355	36247.1	39390.1	1	2	42	60	52	6648	31474	37294	37294	33397	28354	8522	Oceania	Australia								2014	
